LECROYWS24Xs-A	49590	Waveform
Segments	1	SegmentSize	1912
Segment	TrigTime	TimeSinceSegment1
#1	03-Jan-2003 01:54:20	0                 
Time	Ampl
1138.672	-51.9124
1139.648	-58.703
1140.625	-56.7235
1141.602	-55.9597
1142.578	-68.3398
1143.555	-55.5987
1144.531	-53.8035
1145.508	-58.5531
1146.484	-74.6195
1147.461	-63.9929
1148.438	-51.6546
1149.414	-59.2089
1150.391	-77.8294
1151.367	-59.9874
1152.344	-51.1167
1153.32	-59.2162
1154.297	-56.9691
1155.273	-60.5203
1156.25	-59.9702
1157.227	-56.5565
1158.203	-60.5694
1159.18	-54.6606
1160.156	-56.1439
1161.133	-58.1602
1162.109	-53.5456
1163.086	-57.8434
1164.063	-60.1617
1165.039	-54.7244
1166.016	-56.2078
1166.992	-66.967
1167.969	-51.9959
1168.945	-57.0158
1169.922	-55.3359
1170.898	-56.5123
1171.875	-61.5027
1172.852	-54.5378
1173.828	-71.4662
1174.805	-57.6248
1175.781	-56.7947
1176.758	-52.8187
1177.734	-56.279
1178.711	-60.9108
1179.688	-60.2109
1180.664	-54.9651
1181.641	-53.354
1182.617	-62.4531
1183.594	-52.7646
1184.57	-54.1203
1185.547	-51.7602
1186.523	-66.827
1187.5	-56.2053
1188.477	-57.394
1189.453	-60.3066
1190.43	-54.0319
1191.406	-57.1115
1192.383	-61.7482
1193.359	-56.4927
1194.336	-55.7559
1195.313	-58.7251
1196.289	-55.2107
1197.266	-63.9414
1198.242	-59.2973
1199.219	-67.0382
1200.195	-54.9847
1201.172	-53.4547
1202.148	-49.6064
1203.125	-60.1077
1204.102	-84.6886
1205.078	-66.8663
1206.055	-58.3346
1207.031	-51.5563
1208.008	-66.159
1208.984	-57.4259
1209.961	-52.8801
1210.938	-52.5117
1211.914	-68.7303
1212.891	-54.361
